NARAYANPUR,19.5842032,81.1136986,-46,D
RAIGARH,22.2361795,83.3529534,-3,N
RAIPUR,21.2380912,81.6336993,-28,D
RAJNANDGAON,21.0684424,80.7970779,-66,LD
SAKTI,5.2468775,95.9422784,-54,D
SARANGARH-BILAIGARH,21.5427808,83.1261357,-33,D
SUKMA,18.2665423,81.2925234,-54,D
SURAJPUR,23.3577769,82.9761277,-5,N
SURGUJA,22.9469135,83.1656942,-37,D
ANAKAPALLI,17.6715331,82.7747567,2,N
BAPATLA,15.9346161,80.3869706,-52,D
DR B R AMBEDKAR KONASEEMA,16.645074,82.0824323,-2,N
EAST GODAVARI,16.9956638,81.7154378,27,E
ELURU,16.7104257,81.1153816,7,N
GUNTUR,16.2915189,80.4541588,-52,D
KAKINADA,16.9437385,82.2350607,-17,N
KRISHNA,16.21277,81.0306958,-8,N
NTR DISTRICT,16.8169118,80.2502299,-26,D
PALNADU,16.3231038,79.6975049,-42,D
PARVATHIPURAM MANYAM,18.7514984,83.5487473,-21,D
PRAKASAM,15.6642643,79.4733001,-47,D
SPSR NELLORE,14.7174388,79.6605057,-52,D
SRI ALLURI SITHARAMARAJU DISTRICT,17.4398097,81.7769722,-32,D
SRIKAKULAM,18.2949307,83.8938844,-28,D
VIZIANAGARAM,18.1141255,83.4114389,-12,N
WEST GODAVARI,16.6443028,81.5885247,18,N
YANAM,16.7332235,82.2018118,-27,D
ANNAMAYYA DISTRICT,13.8962384,78.6534802,-62,LD
CHITTOOR,13.2026484,79.0032253,-54,D
KURNOOL,15.8309251,78.0425373,-22,D
NANDYAL,15.4736293,78.4806592,-31,D
SRI SATHYASAI DISTRICT,15.8354795,78.0418935,-40,D
TIRUPATI,13.6316368,79.4231711,-38,D
YSR DISTRICT,14.6914174,78.6591623,-66,LD
ADILABAD,19.6759452,78.5339895,19,N
B. KOTHAGUDEM,17.2176321,80.1682156,-20,D
HANUMAKONDA,18.032699,79.4283969,-11,N
HYDERABAD,17.360589,78.4740613,-78,LD
J. BHUPALPALLY,18.4381466,79.8684969,-40,D
JAGTIAL,18.821359,78.9150663,-26,D
JANGAON,17.7465843,79.2407218,-61,LD
JOGULAMBA GADWAL,16.0999202,77.7341584,-13,N
KAMAREDDY,18.316551,78.0539381,-4,N
KARIMNAGAR,18.4348122,79.1328042,-20,D
KHAMMAM,17.2465351,80.1500326,-12,N
M. MALKAJGIRI,17.4511764,78.5368997,-66,LD
MAHABUBABAD,17.7138983,80.0413425,-35,D
MAHABUBNAGAR,16.6965686,77.9591146,17,N
MANCHERIAL,18.9812967,79.5198096,-42,D
MEDAK,17.9375095,78.211745,-33,D
MULUGU,18.3145347,80.3458816,-1,N
NAGARKURNOOL,16.4157626,78.6830433,0,N
NALGONDA,16.8579636,79.2174935,-49,D
NARAYANPET,16.7005518,77.6164845,-31,D
NIRMAL,19.091521,78.396609,-52,D
NIZAMABAD,18.6732693,78.0978477,1,N
PEDDAPALLE,14.4043951,78.9587073,-51,D
RAJANNA SIRCILLA,18.452116,78.7645584,-36,D
RANGAREDDY,16.9344152,77.7788338,-47,D
SANGAREDDY,17.8684342,77.8227189,-70,LD
SIDDIPET,18.0055851,78.896113,-30,D
SURYAPET,17.0800139,79.792533,-49,D
VIKARABAD,17.2702855,77.745297,-46,D
WANAPARTHY,16.2852944,77.9864473,-3,N
WARANGAL,17.9820644,79.5970954,-33,D
Y. BHUVANAGIRI,17.5172789,78.8863383,-61,LD
ARIYALUR,11.1530559,79.2585797,14,N
CHENGALPATTU,12.6840886,79.9836371,11,N
CHENNAI,13.0836939,80.270186,16,N
COIMBATORE,11.0018115,76.9628425,109,LE
CUDDALORE,11.520207,79.3396356,72,LE
DHARMAPURI,12.145613,78.1132217,-18,N
DINDIGUL,10.4256896,77.815664,-49,D
ERODE,11.4905281,77.3505274,-41,D
KALLAKURICHI,11.7946847,79.0388211,-4,N
KANCHEEPURAM,12.8796051,79.7042762,9,N
KANYAKUMARI,8.079252,77.5499338,9,N
KARUR,10.8217671,78.3828654,-95,LD
KRISHNAGIRI,12.5152075,78.0093769,-50,D
MADURAI,9.9261153,78.1140983,-73,LD
MAYILADUTHURAI,11.1018614,79.6503162,119,LE
NAGAPATTINAM,10.6026202,79.7619348,-16,N
NAMAKKAL,11.3033889,78.118604,-36,D
NILGIRIS,11.4449997,76.69752,39,E
PERAMBALUR,11.2902641,78.9300404,12,N
PUDUKKOTTAI,10.2903072,78.8173617,2,N
RAMANATHAPURAM,9.5205576,78.5184635,-4,N
RANIPET,12.9186243,79.4081921,-23,D
SALEM,44.9391565,-123.033121,7,N
SIVAGANGA,9.8486881,78.4870461,1,N
TENKASI,9.0933908,77.4758373,109,LE
THANJAVUR,10.659037,79.2014278,47,E
THENI,9.8692558,77.4222974,192,LE
TIRUNELVELI,8.7284271,77.7112925,248,LE
TIRUPATTUR,12.4983561,78.5618167,-56,D
TIRUPPUR,10.7915267,77.5325466,-50,D
TIRUVALLUR,13.1394221,79.9070839,19,N
TIRUVANNAMALAI,12.4289282,78.99915,-13,N
TIRUVARUR,10.8620639,79.4790115,111,LE
TRICHY,10.8071144,78.6880939,-75,LD
VELLORE,12.9021849,79.061104,-60,LD
VILLUPURAM,11.9398285,79.4945645,57,E
VIRUDHUNAGAR,9.4926289,77.8631831,-80,LD
KARAIKAL,10.91571,79.8375761,-27,D
MAHE,11.7021978,75.5364701,1,N
PUDUCHERRY,10.9156489,79.8069488,130,LE
YANAM,16.7332235,82.2018118,-27,D
DAKSHINA KANNADA,12.8226433,75.2265036,12,N
UDUPI,13.5269784,74.8731879,1,N
UTTARA KANNADA,14.7253795,74.6403389,8,N
BAGALKOTE,16.2903648,75.5915819,-14,N
BELAGAVI,16.1587846,74.888862,98,LE
BIDAR,18.0207296,77.2487204,1,N
DHARWAD,15.3707296,75.1332867,46,E
GADAG,15.416692,75.6815801,12,N
HAVERI,14.7180267,75.3656423,35,E
KALABURGI,15.5250816,77.3482074,-38,D
KOPPAL,15.5748238,76.3118494,-28,D
RAICHUR,16.0547194,76.9003647,3,N
VIJAYAPURA,16.814415,75.8933856,-6,N
YADGIR,16.5744123,76.9254434,-45,D
BALLARI,15.3483166,76.8054883,40,E
BENGALURU RURAL,13.1826245,77.3395681,-50,D
BENGALURU URBAN,12.9461554,77.5503844,-57,D
CHAMARAJANAGAR,11.95442,77.1069086,-37,D
CHIKKAMAGALURU,13.4058699,75.638758,45,E
CHITRADURGA,14.3049174,76.5297234,61,LE
DAVANGERE,14.4661266,75.9206361,59,E
HASSAN,13.0301852,76.1744968,-38,D
KODAGU,12.3827332,75.6640715,13,N
KOLAR,13.1805066,78.2669329,-40,D
MANDYA,12.6368939,76.7275477,-22,D
MYSURU,12.3041464,76.6529521,-18,N
RAMANAGARA,12.720006,77.3184199,-74,LD
SHIVAMOGGA,13.9326093,75.574978,-14,N
TUMAKURU,13.4192512,76.8810004,-25,D
VIJAYNAGARA,12.971764,77.5377631,60.00,LE
ALAPUZHA,9.5649343,76.5444815,6,N
CANNUR,41.0402591,28.8444557,13,N
ERNAKULAM,9.9837257,76.2740001,-1,N
IDUKKI,9.8154785,76.9991599,-17,N
KASARGOD,12.4914722,74.9877613,-15,N
KOLLAM,8.8870815,76.5907017,-1,N
KOTTAYAM,9.6287383,76.6455326,-8,N
KOZHIKODE,11.2450558,75.7754716,-15,N
MALAPPURAM,11.1068448,76.1099551,-10,N
PALAKKAD,10.7873691,76.4742172,12,N
PATHANAMTHITTA,9.2780841,76.9737443,14,N
THIRUVANANTHAPURAM,8.4882267,76.947551,-2,N
THRISSUR,10.5270099,76.214621,9,N
WYNAD,9.3291895,76.726565,-36,D
MAHE,11.7021978,75.5364701,1,N
LAKSHADWEEP,10.3337313,72.9205386,-35.00,D
